llavehog,llaveviv,p2_4_01,p2_4_02,p2_4_03,p2_4_04,p2_4_05,p2_4_05a,p2_4_06,p2_4_07,p2_4_08,p2_4_09,p2_4_10,p2_4_11,p2_4_12,p2_4_13,p2_4_14,p3_14_1,p3_15_1,p3_16_1,p3_17_1,p3_19_1,p3_14_2,p3_15_2,p3_16_2,p3_17_2,p3_18_2,p3_19_2,p3_14_3,p3_15_3,p3_16_3,p3_17_3,p3_18_3,p3_19_3,p3_20_1,p3_20a_1,p3_20_2,p3_20a_2,p3_20_3,p3_20a_3,p3_20_4,p3_20a_4,p3_20_5,p3_20a_5,p3_20_6,p3_20a_6,p3_20_7,p3_20a_7,p3_20_8,p3_20a_8,cvegeo,cve_ent,tloc,menor10,est_dis,upm_dis,fac_hog,control,viv_sel,hogar
1001641041,100164104,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,1,003200,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01394,633,1001641,04,1
1001641051,100164105,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01394,633,1001641,05,1
1001648011,100164801,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01395,656,1001648,01,1
1001648021,100164802,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,1,021000,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01395,656,1001648,02,1
1001648031,100164803,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,1,060000,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01395,656,1001648,03,1
1001648041,100164804,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01395,656,1001648,04,1
1001686011,100168601,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01396,636,1001686,01,1
1001686021,100168602,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,3,12,99999,6,2,,,,,,2,,,,,,1,006000,1,030000,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01396,636,1001686,02,1
1001686031,100168603,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01396,636,1001686,03,1
1001686041,100168604,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,01,00300,1,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01396,636,1001686,04,1
1001686051,100168605,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,6,24,01200,5,2,,,,,,2,,,,,,1,012000,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01396,636,1001686,05,1
1001705011,100170501,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01397,614,1001705,01,1
1001705021,100170502,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01397,614,1001705,02,1
1001705031,100170503,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01397,614,1001705,03,1
1001705041,100170504,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,2,,,,,2,,,,,,2,,,,,,1,006000,1,010500,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01397,614,1001705,04,1
1001716011,100171601,1,1,1,1,1,2,2,2,1,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01398,670,1001716,01,1
1001716021,100171602,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01398,670,1001716,02,1
1001716041,100171604,1,1,1,1,2,,,2,2,2,1,2,1,2,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,1,001000,2,,2,,10,10,1,2,0081,01398,670,1001716,04,1
1001716051,100171605,1,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01398,670,1001716,05,1
1001901011,100190101,1,1,1,1,1,2,2,2,1,2,2,2,2,1,2,2,,,,,2,,,,,,2,,,,,,1,009000,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01399,683,1001901,01,1
1001901021,100190102,1,1,1,1,2,,,2,2,2,2,2,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01399,683,1001901,02,1
1001901031,100190103,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01399,683,1001901,03,1
1001901041,100190104,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01399,683,1001901,04,1
1001901051,100190105,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01399,683,1001901,05,1
1001919021,100191902,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0080,01400,763,1001919,02,1
1001919031,100191903,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0080,01400,763,1001919,03,1
1001919041,100191904,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,02,00430,2,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0080,01400,763,1001919,04,1
1001919051,100191905,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,08,00400,1,2,,,,,,2,,,,,,2,,1,012000,2,,2,,2,,2,,2,,2,,10,10,1,2,0080,01400,763,1001919,05,1
1001921011,100192101,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01401,671,1001921,01,1
1001921031,100192103,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01401,671,1001921,03,1
1001921041,100192104,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01401,671,1001921,04,1
1001921051,100192105,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01401,671,1001921,05,1
1001932011,100193201,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01402,586,1001932,01,1
1001932021,100193202,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01402,586,1001932,02,1
1001932031,100193203,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01402,586,1001932,03,1
1001932041,100193204,1,1,1,1,2,,,1,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01402,586,1001932,04,1
1001932051,100193205,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,1,012000,1,050000,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01402,586,1001932,05,1
1001934011,100193401,1,1,1,1,1,2,2,2,1,2,1,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01403,806,1001934,01,1
1001934021,100193402,1,1,1,1,1,2,2,2,1,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,1,036000,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01403,806,1001934,02,1
1001934041,100193404,1,1,2,2,2,,,2,2,2,2,2,1,2,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01403,806,1001934,04,1
1001934051,100193405,1,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01403,806,1001934,05,1
1001945021,100194502,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,10,00900,3,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0080,01404,665,1001945,02,1
1001945031,100194503,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,10,00800,1,2,,,,,,2,,,,,,2,,1,030000,2,,2,,2,,2,,2,,2,,10,10,1,2,0080,01404,665,1001945,03,1
1001945041,100194504,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,1,300000,2,,2,,2,,1,015000,2,,2,,10,10,1,2,0080,01404,665,1001945,04,1
1001945051,100194505,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,1,024000,2,,2,,2,,2,,2,,2,,10,10,1,2,0080,01404,665,1001945,05,1
1001959021,100195902,1,2,1,2,2,,,2,1,2,2,2,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01405,617,1001959,02,1
1001959031,100195903,1,1,1,1,2,,,2,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01405,617,1001959,03,1
1001959041,100195904,1,1,1,1,2,,,2,2,2,2,2,2,2,2,2,,,,,2,,,,,,2,,,,,,2,,2,,1,003000,1,000500,2,,2,,2,,2,,10,10,1,2,0081,01405,617,1001959,04,1
1001959051,100195905,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01405,617,1001959,05,1
1001968011,100196801,1,1,1,1,1,2,2,1,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01406,681,1001968,01,1
1001968021,100196802,1,1,1,2,1,2,2,2,2,2,1,2,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,1,030000,2,,2,,2,,2,,2,,10,10,1,2,0081,01406,681,1001968,02,1
1001968031,100196803,1,2,2,1,2,,,2,2,2,2,2,1,2,2,2,,,,,2,,,,,,2,,,,,,1,012000,1,002400,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01406,681,1001968,03,1
1001968041,100196804,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,,,,,2,,,,,,2,,,,,,1,012000,2,,2,,1,012000,2,,2,,2,,2,,10,10,1,2,0081,01406,681,1001968,04,1
1001968051,100196805,1,2,2,1,2,,,1,2,2,1,2,1,2,2,1,3,12,00600,1,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,1,000700,10,10,1,2,0081,01406,681,1001968,05,1
1001974011,100197401,1,2,1,1,1,2,2,1,1,2,2,2,1,2,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01407,584,1001974,01,1
1001974021,100197402,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01407,584,1001974,02,1
1001974031,100197403,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01407,584,1001974,03,1
1001974041,100197404,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01407,584,1001974,04,1
1001990011,100199001,1,1,1,1,2,,,2,2,2,2,2,2,2,2,2,,,,,2,,,,,,2,,,,,,1,024000,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01408,639,1001990,01,1
1001990021,100199002,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01408,639,1001990,02,1
1001990031,100199003,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01408,639,1001990,03,1
1001990041,100199004,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,1,500000,10,10,1,2,0079,01408,639,1001990,04,1
1001990051,100199005,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01408,639,1001990,05,1
1002017011,100201701,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,1,012000,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01409,627,1002017,01,1
1002017021,100201702,1,1,1,1,2,,,2,2,2,2,2,1,2,2,2,,,,,2,,,,,,2,,,,,,1,018000,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01409,627,1002017,02,1
1002017031,100201703,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01409,627,1002017,03,1
1002017041,100201704,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01409,627,1002017,04,1
1002017051,100201705,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01409,627,1002017,05,1
1002022011,100202201,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01410,654,1002022,01,1
1002022021,100202202,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,1,009000,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01410,654,1002022,02,1
1002022031,100202203,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01410,654,1002022,03,1
1002022041,100202204,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,1,027000,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01410,654,1002022,04,1
1002022051,100202205,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01410,654,1002022,05,1
1002180011,100218001,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01411,614,1002180,01,1
1002180021,100218002,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01411,614,1002180,02,1
1002180031,100218003,1,1,1,1,1,1,2,2,2,2,1,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01411,614,1002180,03,1
1002180041,100218004,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01411,614,1002180,04,1
1002180051,100218005,1,2,1,1,2,,,2,2,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,1,009000,2,,1,002400,2,,2,,10,10,1,2,0079,01411,614,1002180,05,1
1002205021,100220502,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,1,009000,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01412,609,1002205,02,1
1002205031,100220503,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,,,,,2,,,,,,2,,,,,,1,036000,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01412,609,1002205,03,1
1002205041,100220504,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01412,609,1002205,04,1
1002205051,100220505,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01412,609,1002205,05,1
1002214011,100221401,2,2,2,1,2,,,2,2,2,1,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01413,644,1002214,01,1
1002214021,100221402,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01413,644,1002214,02,1
1002214031,100221403,1,1,1,1,1,2,2,1,2,2,1,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01413,644,1002214,03,1
1002214041,100221404,1,1,1,1,1,1,2,2,1,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,1,006000,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01413,644,1002214,04,1
1002214051,100221405,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,1,035000,2,,10,10,1,2,0081,01413,644,1002214,05,1
1002241011,100224101,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01414,585,1002241,01,1
1002241021,100224102,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01414,585,1002241,02,1
1002241031,100224103,1,1,1,1,2,,,2,2,2,2,2,1,2,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01414,585,1002241,03,1
1002241041,100224104,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01414,585,1002241,04,1
1002241051,100224105,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3,18,01300,2,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01414,585,1002241,05,1
1002257011,100225701,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,1,060000,2,,2,,2,,2,,2,,2,,10,10,1,2,0080,01415,636,1002257,01,1
1002257021,100225702,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,5,06,99999,2,2,,,,,,2,,,,,,1,999999,1,999999,2,,2,,2,,2,,2,,2,,10,10,1,2,0080,01415,636,1002257,02,1
1002257031,100225703,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,02,00240,2,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0080,01415,636,1002257,03,1
1002257041,100225704,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,,,,,2,,,,,,2,,,,,,1,009000,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0080,01415,636,1002257,04,1
1002257051,100225705,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,3,15,00900,1,2,,,,,,2,,,,,,1,009000,1,011000,1,012000,2,,2,,2,,2,,2,,10,10,1,2,0080,01415,636,1002257,05,1
1002267011,100226701,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01416,684,1002267,01,1
1002267031,100226703,1,2,1,1,2,,,2,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01416,684,1002267,03,1
1002267041,100226704,1,1,1,1,2,,,2,1,2,2,2,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01416,684,1002267,04,1
1002267051,100226705,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01416,684,1002267,05,1
1002274011,100227401,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01417,652,1002274,01,1
1002274021,100227402,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01417,652,1002274,02,1
1002274031,100227403,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01417,652,1002274,03,1
1002274051,100227405,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01417,652,1002274,05,1
1002287011,100228701,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,1,015000,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01418,652,1002287,01,1
1002287031,100228703,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2,,,,,2,,,,,,2,,,,,,1,018000,1,012000,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01418,652,1002287,03,1
1002287041,100228704,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,1,3,06,00600,1,2,,,,,,2,,,,,,1,009000,2,,1,030000,1,019000,2,,2,,2,,2,,10,10,1,2,0079,01418,652,1002287,04,1
1002322011,100232201,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01419,633,1002322,01,1
1002322021,100232202,1,1,1,1,1,2,2,1,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01419,633,1002322,02,1
1002322031,100232203,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01419,633,1002322,03,1
1002322041,100232204,1,1,1,1,1,1,2,1,1,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01419,633,1002322,04,1
1002322051,100232205,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01419,633,1002322,05,1
1002329011,100232901,1,1,1,1,2,,,1,2,2,2,2,1,2,2,2,,,,,2,,,,,,2,,,,,,1,012000,1,009000,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01420,642,1002329,01,1
1002329021,100232902,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,1,2,06,00200,2,2,,,,,,2,,,,,,1,024000,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01420,642,1002329,02,1
1002329031,100232903,1,2,1,1,1,1,2,1,1,2,1,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01420,642,1002329,03,1
1002329041,100232904,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,1,036000,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01420,642,1002329,04,1
1002329051,100232905,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,1,012000,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01420,642,1002329,05,1
1002334011,100233401,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01421,682,1002334,01,1
1002334021,100233402,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,1,005100,2,,2,,10,10,1,2,0081,01421,682,1002334,02,1
1002334041,100233404,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01421,682,1002334,04,1
1002334051,100233405,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,2,,,,,2,,,,,,2,,,,,,1,012000,1,010200,2,,2,,2,,2,,2,,2,,10,10,1,2,0081,01421,682,1002334,05,1
1002356011,100235601,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01422,647,1002356,01,1
1002356021,100235602,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,1,999999,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01422,647,1002356,02,1
1002356031,100235603,2,1,1,1,1,2,2,1,1,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,10,10,1,2,0079,01422,647,1002356,03,1
